,game_id,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,favorite_covered
5933,2015-09-12_FCS_North Carolina,home,away,2015-09-12,14,53,FCS,North Carolina,66.0,33.5,O,y,n,-725.0,6250.0,FCS_North Carolina,y
5934,2015-09-12_FCS_Northwestern,home,away,2015-09-12,0,41,FCS,Northwestern,50.0,24.0,U,y,n,-1007.78125,5500,FCS_Northwestern,y
5935,2015-09-12_FCS_Oklahoma State,home,away,2015-09-12,8,32,FCS,Oklahoma State,72.0,37.0,U,y,n,-151.25,8257.5,FCS_Oklahoma State,n
5936,2015-09-12_FCS_Old Dominion,home,away,2015-09-12,10,24,FCS,Old Dominion,59.0,24.0,U,y,n,-1007.78125,1114.375,FCS_Old Dominion,n
5937,2015-09-12_FCS_Purdue,home,away,2015-09-12,14,38,FCS,Purdue,53.0,15.0,U,y,n,-540.32,20000,FCS_Purdue,y
5938,2015-09-12_FCS_Stanford,home,away,2015-09-12,7,31,FCS,Stanford,46.0,20.0,U,y,n,-887.578947368421,627.2631578947369,FCS_Stanford,y
5939,2015-09-12_FCS_Texas State,home,away,2015-09-12,24,63,FCS,Texas State,73.0,27.0,O,y,n,-917.1111111111111,1494.7777777777778,FCS_Texas State,y
5940,2015-09-12_FCS_Troy,home,away,2015-09-12,16,44,FCS,Troy,54.0,4.5,O,y,n,-309.2950819672131,1400,FCS_Troy,y
5941,2015-09-12_FCS_USC,home,away,2015-09-12,9,59,FCS,USC,66.0,44.5,O,y,n,-54000.0,319.0,FCS_USC,y
5942,2015-09-12_FCS_Virginia Tech,home,away,2015-09-12,3,42,FCS,Virginia Tech,44.0,35.0,O,y,n,-1167.1666666666667,6666.666666666667,FCS_Virginia Tech,y
5943,2015-09-12_FCS_Washington,home,away,2015-09-12,0,49,FCS,Washington,61.0,30.5,U,y,n,-4873.333333333333,2848.6666666666665,FCS_Washington,y
5944,2015-09-12_Georgia Southern_Western Michigan,away,home,2015-09-12,17,43,Western Michigan,Georgia Southern,56.5,5.0,O,y,n,-215,680,Georgia Southern_Western Michigan,n
5945,2015-09-12_Georgia State_New Mexico State,home,away,2015-09-12,34,32,Georgia State,New Mexico State,64.0,4.5,O,y,n,-309.2950819672131,392.8196721311475,Georgia State_New Mexico State,n
5946,2015-09-12_Georgia Tech_Tulane,home,away,2015-09-12,10,65,Tulane,Georgia Tech,60.0,32.5,O,y,n,-12038.333333333334,3200.3333333333335,Georgia Tech_Tulane,y
5947,2015-09-12_Georgia_Vanderbilt,away,home,2015-09-12,31,14,Georgia,Vanderbilt,49.0,18.0,U,n,y,-135,666.3888888888889,Georgia_Vanderbilt,n
5948,2015-09-12_Hawaii_Ohio State,home,away,2015-09-12,0,38,Hawaii,Ohio State,66.0,42.5,U,y,n,-370.0,35000.0,Hawaii_Ohio State,n
5949,2015-09-12_Houston_Louisville,home,away,2015-09-12,34,31,Houston,Louisville,56.0,13.5,O,y,n,-448.22222222222223,200,Houston_Louisville,n
5950,2015-09-12_Iowa_Iowa State,away,home,2015-09-12,31,17,Iowa,Iowa State,47.5,3.0,O,y,n,-276.2142857142857,695.625,Iowa_Iowa State,y
5951,2015-09-12_Kansas_Memphis,away,home,2015-09-12,55,23,Memphis,Kansas,63.0,11.5,O,y,n,-495.29411764705884,393.0,Kansas_Memphis,y
5952,2015-09-12_Kentucky_South Carolina,home,away,2015-09-12,26,22,Kentucky,South Carolina,55.5,7.0,U,y,n,-470.5263157894737,190,Kentucky_South Carolina,n
5953,2015-09-12_LSU_Mississippi State,away,home,2015-09-12,21,19,LSU,Mississippi State,53.0,3.5,U,y,n,-175,4015,LSU_Mississippi State,n
5954,2015-09-12_Liberty_West Virginia,home,away,2015-09-12,17,41,Liberty,West Virginia,59.5,32.0,U,y,n,-3513.3333333333335,950,Liberty_West Virginia,n
5955,2015-09-12_Marshall_Ohio,away,home,2015-09-12,10,21,Marshall,Ohio,53.0,3.0,U,y,n,-150,39000,Marshall_Ohio,n
5956,2015-09-12_Miami OH_Wisconsin,home,away,2015-09-12,0,58,Miami OH,Wisconsin,52.0,31.0,O,y,n,-237.5,2932.5,Miami OH_Wisconsin,y
5957,2015-09-12_Michigan State_Oregon,home,away,2015-09-12,28,31,Oregon,Michigan State,66.0,4.5,U,y,n,-309.2950819672131,392.8196721311475,Michigan State_Oregon,n
5958,2015-09-12_Michigan_Oregon State,home,away,2015-09-12,7,35,Oregon State,Michigan,46.0,13.5,U,y,n,-448.22222222222223,5370,Michigan_Oregon State,y
5959,2015-09-12_Nebraska_South Alabama,home,away,2015-09-12,9,48,South Alabama,Nebraska,54.0,27.0,O,y,n,-917.1111111111111,190,Nebraska_South Alabama,y
5960,2015-09-12_New Mexico_Tulsa,home,away,2015-09-12,40,21,Tulsa,New Mexico,71.5,6.5,U,y,n,-398.2073170731707,875,New Mexico_Tulsa,n
5961,2015-09-12_North Texas_SMU,home,away,2015-09-12,13,31,North Texas,SMU,59.5,6.0,U,y,n,-524.776119402985,786.1044776119403,North Texas_SMU,y
5962,2015-09-12_Notre Dame_Virginia,away,home,2015-09-12,34,27,Notre Dame,Virginia,47.0,13.5,O,y,n,-165,1511.4888888888888,Notre Dame_Virginia,n
5963,2015-09-12_Oklahoma_Tennessee,away,home,2015-09-12,31,24,Oklahoma,Tennessee,63.5,2.5,U,y,n,-378.39325842696627,412.0,Oklahoma_Tennessee,y
5964,2015-09-12_Rice_Texas,home,away,2015-09-12,28,42,Rice,Texas,49.5,14.5,O,y,n,-730.8421052631579,175,Rice_Texas,n
5965,2015-09-12_Rutgers_Washington State,home,away,2015-09-12,37,34,Washington State,Rutgers,62.0,5.5,O,y,n,-135,185,Rutgers_Washington State,n
5966,2015-09-12_Syracuse_Wake Forest,home,away,2015-09-12,17,30,Wake Forest,Syracuse,41.0,4.0,O,y,n,-252.21686746987953,830,Syracuse_Wake Forest,y
5967,2015-09-12_Texas Tech_UTEP,home,away,2015-09-12,20,69,UTEP,Texas Tech,65.5,20.5,O,y,n,-999.9047619047619,786.952380952381,Texas Tech_UTEP,y
5968,2015-09-12_UCLA_UNLV,away,home,2015-09-12,37,3,UCLA,UNLV,66.0,32.5,U,n,y,-12560,1500,UCLA_UNLV,y
5969,2015-09-17_Clemson_Louisville,away,home,2015-09-17,20,17,Clemson,Louisville,54.0,5.0,U,y,n,-398.10526315789474,415.05263157894734,Clemson_Louisville,n
5970,2015-09-18_Arizona State_New Mexico,home,away,2015-09-18,10,34,New Mexico,Arizona State,63.5,25.5,U,y,n,-1662.0,888.2,Arizona State_New Mexico,n
5971,2015-09-18_Boise State_FCS,home,away,2015-09-18,0,52,FCS,Boise State,61.5,28.0,U,y,n,-285,2040.3846153846155,Boise State_FCS,y
5972,2015-09-18_Boston College_Florida State,away,home,2015-09-18,14,0,Florida State,Boston College,47.5,9.5,U,y,n,-400,1400,Boston College_Florida State,y
5973,2015-09-19_Air Force_Michigan State,home,away,2015-09-19,21,35,Air Force,Michigan State,54.5,24.5,O,y,n,-1142.235294117647,1645,Air Force_Michigan State,n
5974,2015-09-19_Akron_FCS,home,away,2015-09-19,9,52,FCS,Akron,59.5,44.5,O,y,n,-54000.0,450,Akron_FCS,n
5975,2015-09-19_Alabama_FCS,home,away,2015-09-19,43,37,FCS,Alabama,52.0,9.0,O,y,n,-215,270,Alabama_FCS,n
5976,2015-09-19_Arizona_FCS,home,away,2015-09-19,13,77,FCS,Arizona,63.0,35.0,O,y,n,-1167.1666666666667,6666.666666666667,Arizona_FCS,y
5977,2015-09-19_Arkansas State_FCS,home,away,2015-09-19,7,70,FCS,Arkansas State,61.0,23.0,O,y,n,-566.0769230769231,13000,Arkansas State_FCS,y
5978,2015-09-19_Arkansas_Texas Tech,home,away,2015-09-19,35,24,Texas Tech,Arkansas,69.0,10.0,U,y,n,-521.3134328358209,471.5074626865672,Arkansas_Texas Tech,n
5979,2015-09-19_Army_Wake Forest,away,home,2015-09-19,17,14,Wake Forest,Army,49.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Army_Wake Forest,n
5980,2015-09-19_Auburn_LSU,home,away,2015-09-19,21,45,Auburn,LSU,50.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Auburn_LSU,y
5981,2015-09-19_BYU_UCLA,home,away,2015-09-19,23,24,BYU,UCLA,58.0,16.5,U,y,n,-475,670,BYU_UCLA,n
5982,2015-09-19_Ball State_Eastern Michigan,away,home,2015-09-19,28,17,Ball State,Eastern Michigan,61.5,4.5,U,y,n,-190,1250,Ball State_Eastern Michigan,y
5983,2015-09-19_Bowling Green_Memphis,away,home,2015-09-19,44,41,Memphis,Bowling Green,71.5,3.5,O,y,n,-155,1557.639344262295,Bowling Green_Memphis,n
5984,2015-09-19_California_Texas,away,home,2015-09-19,45,44,California,Texas,58.0,5.0,O,y,n,-215,205,California_Texas,n
5985,2015-09-19_Central Michigan_Syracuse,home,away,2015-09-19,27,30,Central Michigan,Syracuse,47.0,8.0,O,y,n,-434.64102564102564,358.0,Central Michigan_Syracuse,n
5986,2015-09-19_Cincinnati_Miami OH,away,home,2015-09-19,37,33,Cincinnati,Miami OH,59.5,21.0,O,n,y,-855.2,704.6285714285714,Cincinnati_Miami OH,n
5987,2015-09-19_Colorado_Colorado State,away,home,2015-09-19,27,24,Colorado,Colorado State,56.0,3.0,U,y,n,-276.2142857142857,695.625,Colorado_Colorado State,n
5988,2015-09-19_Connecticut_Missouri,home,away,2015-09-19,6,9,Connecticut,Missouri,41.0,21.0,U,y,n,-855.2,704.6285714285714,Connecticut_Missouri,n
5989,2015-09-19_Duke_Northwestern,home,away,2015-09-19,19,10,Northwestern,Duke,50.0,4.0,U,y,n,-252.21686746987953,4500,Duke_Northwestern,n
5990,2015-09-19_East Carolina_Navy,home,away,2015-09-19,21,45,East Carolina,Navy,58.5,4.5,O,y,n,-309.2950819672131,220,East Carolina_Navy,y
5991,2015-09-19_FCS_Georgia Southern,home,away,2015-09-19,13,48,FCS,Georgia Southern,56.0,22.0,O,y,n,-771.0,3250,FCS_Georgia Southern,y
5992,2015-09-19_FCS_Hawaii,home,away,2015-09-19,27,47,FCS,Hawaii,54.5,21.0,O,y,n,-855.2,240,FCS_Hawaii,n
5993,2015-09-19_FCS_Maryland,home,away,2015-09-19,17,35,FCS,Maryland,52.0,6.0,E,y,n,-524.776119402985,990,FCS_Maryland,y
5994,2015-09-19_FCS_Mississippi State,home,away,2015-09-19,13,62,FCS,Mississippi State,60.0,38.5,O,y,n,-15095.0,70000,FCS_Mississippi State,y
5995,2015-09-19_FCS_Ohio,home,away,2015-09-19,14,35,FCS,Ohio,48.0,14.5,O,y,n,-730.8421052631579,496.3421052631579,FCS_Ohio,y
5996,2015-09-19_FCS_Ohio State,home,away,2015-09-19,13,20,FCS,Ohio State,67.5,34.5,U,y,n,-875,6330,FCS_Ohio State,n
5997,2015-09-19_FCS_Oklahoma State,home,away,2015-09-19,14,69,FCS,Oklahoma State,56.0,25.5,O,y,n,-1662.0,145,FCS_Oklahoma State,y
5998,2015-09-19_FCS_Old Dominion,away,home,2015-09-19,38,14,FCS,Old Dominion,57.0,17.5,U,n,y,-678.28125,564.25,FCS_Old Dominion,y
5999,2015-09-19_FCS_Tennessee,home,away,2015-09-19,10,55,FCS,Tennessee,63.0,37.0,O,y,n,-151.25,8257.5,FCS_Tennessee,y
6000,2015-09-19_FCS_Tulane,home,away,2015-09-19,7,38,FCS,Tulane,39.0,10.0,O,y,n,-521.3134328358209,8500,FCS_Tulane,y
6001,2015-09-19_FCS_Vanderbilt,home,away,2015-09-19,7,47,FCS,Vanderbilt,54.0,47.0,E,y,n,-110.0,50000.0,FCS_Vanderbilt,n
6002,2015-09-19_FCS_Virginia,home,away,2015-09-19,29,35,FCS,Virginia,45.0,22.0,O,y,n,-771.0,864.2,FCS_Virginia,n
6003,2015-09-19_FCS_Western Michigan,home,away,2015-09-19,20,52,FCS,Western Michigan,72.0,28.5,E,y,n,-1527.7777777777778,2232.777777777778,FCS_Western Michigan,y
6004,2015-09-19_Florida_Kentucky,away,home,2015-09-19,14,9,Florida,Kentucky,53.0,3.5,U,y,n,-165,125,Florida_Kentucky,y
6005,2015-09-19_Fresno State_Utah,away,home,2015-09-19,45,24,Utah,Fresno State,53.0,11.0,O,y,n,-377.4,748.5,Fresno State_Utah,y
6006,2015-09-19_Georgia State_Oregon,home,away,2015-09-19,28,61,Georgia State,Oregon,71.0,42.5,O,y,n,-280,35000,Georgia State_Oregon,n
6007,2015-09-19_Georgia Tech_Notre Dame,home,away,2015-09-19,22,30,Georgia Tech,Notre Dame,56.5,1.0,U,y,n,-110,230,Georgia Tech_Notre Dame,y
6008,2015-09-19_Georgia_South Carolina,home,away,2015-09-19,20,52,South Carolina,Georgia,54.0,15.0,O,y,n,-540.32,502.0,Georgia_South Carolina,y
6009,2015-09-19_Illinois_North Carolina,home,away,2015-09-19,14,48,Illinois,North Carolina,63.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Illinois_North Carolina,y
6010,2015-09-19_Indiana_Western Kentucky,home,away,2015-09-19,35,38,Western Kentucky,Indiana,72.0,2.5,O,y,n,-378.39325842696627,412.0,Indiana_Western Kentucky,y
6011,2015-09-19_Iowa State_Toledo,home,away,2015-09-19,23,30,Iowa State,Toledo,58.0,7.5,U,y,n,-367.5833333333333,315,Iowa State_Toledo,n
6012,2015-09-19_Iowa_Pittsburgh,home,away,2015-09-19,24,27,Pittsburgh,Iowa,48.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Iowa_Pittsburgh,n
6013,2015-09-19_Kansas State_Louisiana Tech,home,away,2015-09-19,33,39,Louisiana Tech,Kansas State,52.0,10.0,O,y,n,-521.3134328358209,525,Kansas State_Louisiana Tech,n
6014,2015-09-19_Kent State_Minnesota,home,away,2015-09-19,7,10,Kent State,Minnesota,47.0,24.0,U,y,n,-1007.78125,1114.375,Kent State_Minnesota,n
6015,2015-09-19_Massachusetts_Temple,away,home,2015-09-19,25,23,Temple,Massachusetts,55.0,13.5,U,y,n,-515,4705,Massachusetts_Temple,n
6016,2015-09-19_Miami FL_Nebraska,home,away,2015-09-19,33,36,Nebraska,Miami FL,59.0,3.5,O,y,n,-252.70491803278688,1557.639344262295,Miami FL_Nebraska,n
6017,2015-09-19_Michigan_UNLV,home,away,2015-09-19,7,28,UNLV,Michigan,50.0,32.5,U,y,n,-12038.333333333334,3200.3333333333335,Michigan_UNLV,n
6018,2015-09-19_Nevada_Texas A&M,home,away,2015-09-19,27,44,Nevada,Texas A&M,64.5,31.5,O,y,n,-2723.75,4868.75,Nevada_Texas A&M,n
6019,2015-09-19_New Mexico State_UTEP,away,home,2015-09-19,50,47,UTEP,New Mexico State,60.0,3.0,O,y,n,-276.2142857142857,695.625,New Mexico State_UTEP,n
6020,2015-09-19_North Texas_Rice,away,home,2015-09-19,38,24,Rice,North Texas,53.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,North Texas_Rice,y
6021,2015-09-19_Oklahoma_Tulsa,home,away,2015-09-19,38,52,Tulsa,Oklahoma,70.5,33.0,O,y,n,-4588.5,270,Oklahoma_Tulsa,n
6022,2015-09-19_Oregon State_San Jose State,home,away,2015-09-19,21,35,San Jose State,Oregon State,50.0,6.0,O,y,n,-524.776119402985,786.1044776119403,Oregon State_San Jose State,y
6023,2015-09-19_Penn State_Rutgers,home,away,2015-09-19,3,28,Rutgers,Penn State,47.0,8.5,U,y,n,-370.22222222222223,685,Penn State_Rutgers,y
6024,2015-09-19_Purdue_Virginia Tech,away,home,2015-09-19,51,24,Virginia Tech,Purdue,49.0,5.5,O,y,n,-404.5111111111111,991.0444444444445,Purdue_Virginia Tech,y
6025,2015-09-19_SMU_TCU,home,away,2015-09-19,37,56,SMU,TCU,69.0,37.0,O,y,n,-145,10530,SMU_TCU,n
6026,2015-09-19_San Diego State_South Alabama,home,away,2015-09-19,34,27,South Alabama,San Diego State,47.5,17.5,O,y,n,-678.28125,564.25,San Diego State_South Alabama,n
6027,2015-09-19_Southern Miss_Texas State,home,away,2015-09-19,56,50,Southern Miss,Texas State,66.5,1.5,O,y,n,-1335,105,Southern Miss_Texas State,n
6028,2015-09-19_Stanford_USC,home,away,2015-09-19,41,31,Stanford,USC,50.5,9.5,O,y,n,-378.86538461538464,170,Stanford_USC,n
6029,2015-09-19_Troy_Wisconsin,home,away,2015-09-19,3,28,Troy,Wisconsin,59.0,29.0,U,y,n,-4525.0,225,Troy_Wisconsin,n
6030,2015-09-19_Utah State_Washington,home,away,2015-09-19,17,31,Utah State,Washington,45.5,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Utah State_Washington,y
6031,2015-09-19_Washington State_Wyoming,home,away,2015-09-19,14,31,Wyoming,Washington State,66.5,26.0,U,y,n,-767.8571428571429,3287.8571428571427,Washington State_Wyoming,n
6032,2015-09-24_Cincinnati_Memphis,home,away,2015-09-24,46,53,Cincinnati,Memphis,70.5,7.5,O,y,n,-367.5833333333333,977.5555555555555,Cincinnati_Memphis,n
6033,2015-09-25_Boise State_Virginia,none,none,2015-09-25,56,14,Boise State,Virginia,48.5,0.0,O,y,n,-550,-110.0,Boise State_Virginia,eq
6034,2015-09-25_Oregon State_Stanford,away,home,2015-09-25,42,24,Stanford,Oregon State,47.0,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Oregon State_Stanford,y
6035,2015-09-26_Akron_Louisiana Lafayette,home,away,2015-09-26,35,14,Akron,Louisiana Lafayette,53.5,7.5,U,y,n,-367.5833333333333,475,Akron_Louisiana Lafayette,n
6036,2015-09-26_Alabama_Louisiana Monroe,home,away,2015-09-26,0,34,Louisiana Monroe,Alabama,53.5,37.0,U,y,n,-151.25,8257.5,Alabama_Louisiana Monroe,n
6037,2015-09-26_Appalachian State_Old Dominion,away,home,2015-09-26,49,0,Appalachian State,Old Dominion,54.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,Appalachian State_Old Dominion,y
6038,2015-09-26_Arizona State_USC,away,home,2015-09-26,42,14,USC,Arizona State,62.0,4.5,U,y,n,-200,630,Arizona State_USC,y
6039,2015-09-26_Arizona_UCLA,away,home,2015-09-26,56,30,UCLA,Arizona,64.5,1.0,O,y,n,-180.61666666666667,415.98333333333335,Arizona_UCLA,y
6040,2015-09-26_Arkansas State_Toledo,home,away,2015-09-26,7,37,Arkansas State,Toledo,58.0,4.0,U,y,n,-252.21686746987953,446.71084337349396,Arkansas State_Toledo,y
6041,2015-09-26_Arkansas_Texas A&M,away,home,2015-09-26,28,21,Texas A&M,Arkansas,61.5,6.0,U,y,n,-120,786.1044776119403,Arkansas_Texas A&M,y
6042,2015-09-26_Army_Eastern Michigan,away,home,2015-09-26,58,36,Army,Eastern Michigan,55.0,2.0,O,y,n,-474.98,1152.84,Army_Eastern Michigan,y
6043,2015-09-26_Auburn_Mississippi State,none,none,2015-09-26,17,9,Mississippi State,Auburn,59.0,0.0,U,y,n,-110.0,10600,Auburn_Mississippi State,eq
6044,2015-09-26_BYU_Michigan,home,away,2015-09-26,0,31,BYU,Michigan,48.5,7.0,U,y,n,-120,230,BYU_Michigan,y
6045,2015-09-26_Ball State_Northwestern,home,away,2015-09-26,19,24,Ball State,Northwestern,48.5,17.5,U,y,n,-678.28125,564.25,Ball State_Northwestern,n
6046,2015-09-26_Baylor_Rice,home,away,2015-09-26,17,70,Rice,Baylor,74.0,33.0,O,y,n,-4588.5,4850.0,Baylor_Rice,y
6047,2015-09-26_Boston College_FCS,home,away,2015-09-26,14,17,FCS,Boston College,44.5,3.0,U,y,n,-145,145,Boston College_FCS,n
6048,2015-09-26_Bowling Green_Purdue,away,home,2015-09-26,35,28,Bowling Green,Purdue,74.5,4.5,U,y,n,-185,415,Bowling Green_Purdue,y
6049,2015-09-26_Buffalo_Nevada,home,away,2015-09-26,24,21,Nevada,Buffalo,53.0,3.0,U,y,n,-276.2142857142857,1600,Buffalo_Nevada,n
6050,2015-09-26_California_Washington,away,home,2015-09-26,30,24,California,Washington,60.0,1.0,U,y,n,-120,175,California_Washington,y
6051,2015-09-26_Central Michigan_Michigan State,home,away,2015-09-26,10,30,Central Michigan,Michigan State,55.5,25.0,U,y,n,-1559.4444444444443,1209.5555555555557,Central Michigan_Michigan State,n
6052,2015-09-26_Charlotte_FCS,away,home,2015-09-26,17,7,FCS,Charlotte,65.5,10.0,U,y,n,-210,471.5074626865672,Charlotte_FCS,n
6053,2015-09-26_Connecticut_Navy,away,home,2015-09-26,28,18,Navy,Connecticut,48.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Connecticut_Navy,y
6054,2015-09-26_Duke_Georgia Tech,away,home,2015-09-26,20,34,Georgia Tech,Duke,55.5,7.0,U,y,n,-320,1550,Duke_Georgia Tech,n
6055,2015-09-26_East Carolina_Virginia Tech,away,home,2015-09-26,28,35,Virginia Tech,East Carolina,50.5,10.0,O,y,n,-405,505,East Carolina_Virginia Tech,n
6056,2015-09-26_FCS_Illinois,home,away,2015-09-26,25,27,FCS,Illinois,61.5,3.5,U,y,n,-175,145,FCS_Illinois,n
6057,2015-09-26_FCS_Louisiana Tech,home,away,2015-09-26,17,27,FCS,Louisiana Tech,55.5,14.0,U,y,n,-480.8358208955224,5400,FCS_Louisiana Tech,n
6058,2015-09-26_FCS_Louisville,home,away,2015-09-26,3,45,FCS,Louisville,56.5,29.0,U,y,n,-4525.0,13000,FCS_Louisville,y
6059,2015-09-26_FCS_North Carolina,home,away,2015-09-26,14,41,FCS,North Carolina,58.0,37.5,U,y,n,-8718.0,12820.0,FCS_North Carolina,n
6060,2015-09-26_FCS_South Alabama,away,home,2015-09-26,63,13,FCS,South Alabama,55.5,17.5,O,n,y,-265,564.25,FCS_South Alabama,y
6061,2015-09-26_FCS_South Carolina,home,away,2015-09-26,14,31,FCS,South Carolina,45.0,14.0,E,y,n,-480.8358208955224,508.25373134328356,FCS_South Carolina,y
6062,2015-09-26_FCS_UNLV,home,away,2015-09-26,8,80,FCS,UNLV,65.0,11.5,O,y,n,-300,340,FCS_UNLV,y
6063,2015-09-26_FCS_UTEP,home,away,2015-09-26,17,27,FCS,UTEP,50.0,27.0,U,y,n,-917.1111111111111,1494.7777777777778,FCS_UTEP,n
6064,2015-09-26_Florida_Tennessee,away,home,2015-09-26,27,28,Tennessee,Florida,51.5,1.0,O,y,n,-180.61666666666667,415.98333333333335,Florida_Tennessee,n
6065,2015-09-26_Fresno State_San Jose State,home,away,2015-09-26,23,49,Fresno State,San Jose State,52.0,5.5,O,y,n,-404.5111111111111,991.0444444444445,Fresno State_San Jose State,y
6066,2015-09-26_Hawaii_Wisconsin,home,away,2015-09-26,0,28,Hawaii,Wisconsin,52.5,24.5,U,y,n,-115,1585,Hawaii_Wisconsin,y
6067,2015-09-26_Houston_Texas State,home,away,2015-09-26,14,59,Texas State,Houston,73.0,17.5,E,y,n,-315,645,Houston_Texas State,y
6068,2015-09-26_Indiana_Wake Forest,away,home,2015-09-26,31,24,Indiana,Wake Forest,54.0,4.0,O,y,n,-170,625,Indiana_Wake Forest,y
6069,2015-09-26_Iowa_North Texas,home,away,2015-09-26,16,62,North Texas,Iowa,54.0,25.5,O,y,n,-1662.0,888.2,Iowa_North Texas,y
6070,2015-09-26_James Madison_SMU,home,away,2015-09-26,48,45,James Madison,SMU,76.5,13.0,O,y,n,-462.03125,3250,James Madison_SMU,n
6071,2015-09-26_Kansas_Rutgers,home,away,2015-09-26,14,27,Kansas,Rutgers,63.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Kansas_Rutgers,n
6072,2015-09-26_Kent State_Marshall,away,home,2015-09-26,36,29,Marshall,Kent State,47.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Kent State_Marshall,y
6073,2015-09-26_Kentucky_Missouri,home,away,2015-09-26,13,21,Missouri,Kentucky,44.0,3.0,U,y,n,-276.2142857142857,695.625,Kentucky_Missouri,y
6074,2015-09-26_LSU_Syracuse,away,home,2015-09-26,34,24,LSU,Syracuse,46.0,23.5,O,n,y,-1890,3000,LSU_Syracuse,n
6075,2015-09-26_Maryland_West Virginia,home,away,2015-09-26,6,45,Maryland,West Virginia,57.0,16.5,U,y,n,-1718.775,539.65,Maryland_West Virginia,y
6076,2015-09-26_Massachusetts_Notre Dame,home,away,2015-09-26,27,62,Massachusetts,Notre Dame,61.5,28.0,O,y,n,-1864.1538461538462,2040.3846153846155,Massachusetts_Notre Dame,y
6077,2015-09-26_Miami OH_Western Kentucky,home,away,2015-09-26,14,56,Miami OH,Western Kentucky,66.5,20.0,O,y,n,-887.578947368421,627.2631578947369,Miami OH_Western Kentucky,y
6078,2015-09-26_Minnesota_Ohio,home,away,2015-09-26,24,27,Ohio,Minnesota,47.0,7.5,O,y,n,-367.5833333333333,825,Minnesota_Ohio,n
6079,2015-09-26_Nebraska_Southern Miss,home,away,2015-09-26,28,36,Southern Miss,Nebraska,65.0,21.0,U,y,n,-855.2,135,Nebraska_Southern Miss,n
6080,2015-09-26_New Mexico_Wyoming,away,home,2015-09-26,38,28,New Mexico,Wyoming,59.0,4.0,O,y,n,-252.21686746987953,446.71084337349396,New Mexico_Wyoming,y
6081,2015-09-26_Ohio State_Western Michigan,home,away,2015-09-26,12,38,Western Michigan,Ohio State,62.0,34.5,U,y,n,-3561.875,165,Ohio State_Western Michigan,n
6082,2015-09-26_Oklahoma State_Texas,away,home,2015-09-26,30,27,Oklahoma State,Texas,61.0,2.5,U,y,n,-378.39325842696627,412.0,Oklahoma State_Texas,y
6083,2015-09-26_Oregon_Utah,home,away,2015-09-26,62,20,Utah,Oregon,63.0,10.0,O,y,n,-310,305,Oregon_Utah,n
6084,2015-09-26_Penn State_San Diego State,home,away,2015-09-26,21,37,San Diego State,Penn State,40.0,14.5,O,y,n,-730.8421052631579,496.3421052631579,Penn State_San Diego State,y
6085,2015-09-26_TCU_Texas Tech,away,home,2015-09-26,55,52,TCU,Texas Tech,83.5,5.0,O,y,n,-398.10526315789474,415.05263157894734,TCU_Texas Tech,n
