,game_id,full_date,spread,ou,ou_total,home,away,match_key,home_score,away_score,fav_side,dog_side,favorite_covered,spread_home_cover,spread_away_cover,ml_fav,ml_dog
577,2023-11-18_Nebraska_Wisconsin,2023-11-18,7.0,O,36.5,Wisconsin,Nebraska,Nebraska_Wisconsin,24,17,away,home,n,n,y,-470.5263157894737,1887.4812030075188
578,2023-11-18_Northwestern_Purdue,2023-11-18,2.5,U,47.5,Northwestern,Purdue,Northwestern_Purdue,23,15,home,away,y,y,n,-378.39325842696627,412.0
579,2023-11-18_Notre Dame_Wake Forest,2023-11-18,24.0,O,47.5,Notre Dame,Wake Forest,Notre Dame_Wake Forest,45,7,home,away,y,y,n,-1007.78125,1114.375
580,2023-11-18_Oregon State_Washington,2023-11-18,1.5,U,62.5,Oregon State,Washington,Oregon State_Washington,20,22,home,away,n,n,y,-323.8360655737705,588.6229508196722
581,2023-11-18_Sam Houston_Western Kentucky,2023-11-18,10.0,U,52.5,Western Kentucky,Sam Houston,Sam Houston_Western Kentucky,28,23,away,home,n,n,y,-521.3134328358209,471.5074626865672
582,2023-11-18_San Diego State_San Jose State,2023-11-18,16.0,U,48.0,San Jose State,San Diego State,San Diego State_San Jose State,24,13,away,home,n,n,y,-586.3076923076923,832.8846153846154
583,2023-11-18_Temple_UAB,2023-11-18,7.5,U,61.5,UAB,Temple,Temple_UAB,34,24,home,away,y,y,n,-367.5833333333333,977.5555555555555
584,2023-11-18_Texas Tech_UCF,2023-11-18,2.0,U,59.0,Texas Tech,UCF,Texas Tech_UCF,24,23,away,home,n,n,y,-474.98,1152.84
585,2023-11-21_Bowling Green_Western Michigan,2023-11-21,2.5,U,51.5,Western Michigan,Bowling Green,Bowling Green_Western Michigan,10,34,home,away,n,n,y,-378.39325842696627,412.0
586,2023-11-21_Buffalo_Eastern Michigan,2023-11-21,5.5,U,37.5,Buffalo,Eastern Michigan,Buffalo_Eastern Michigan,11,24,home,away,n,n,y,-404.5111111111111,991.0444444444445
587,2023-11-23_Mississippi State_Ole Miss,2023-11-23,10.0,U,54.5,Mississippi State,Ole Miss,Mississippi State_Ole Miss,7,17,home,away,n,n,y,-521.3134328358209,471.5074626865672
588,2023-11-24_Air Force_Boise State,2023-11-24,7.0,O,44.5,Boise State,Air Force,Air Force_Boise State,27,19,away,home,n,y,n,-470.5263157894737,1887.4812030075188
589,2023-11-24_Akron_Ohio,2023-11-24,16.0,U,41.5,Akron,Ohio,Akron_Ohio,14,25,away,home,n,y,n,-586.3076923076923,832.8846153846154
590,2023-11-24_Arkansas_Missouri,2023-11-24,9.5,O,53.5,Arkansas,Missouri,Arkansas_Missouri,14,48,away,home,y,n,y,-378.86538461538464,437.7307692307692
591,2023-11-24_Boston College_Miami FL,2023-11-24,10.0,O,49.5,Boston College,Miami FL,Boston College_Miami FL,20,45,home,away,n,n,y,-521.3134328358209,471.5074626865672
592,2023-11-24_Central Michigan_Toledo,2023-11-24,10.0,U,54.5,Central Michigan,Toledo,Central Michigan_Toledo,17,32,away,home,y,n,y,-521.3134328358209,471.5074626865672
593,2023-11-24_Iowa_Nebraska,2023-11-24,2.5,U,26.0,Nebraska,Iowa,Iowa_Nebraska,10,13,away,home,y,n,y,-378.39325842696627,412.0
594,2023-11-24_Memphis_Temple,2023-11-24,13.5,O,65.0,Temple,Memphis,Memphis_Temple,21,45,home,away,n,n,y,-448.22222222222223,1511.4888888888888
595,2023-11-24_Michigan State_Penn State,2023-11-24,22.5,U,43.0,Michigan State,Penn State,Michigan State_Penn State,0,42,away,home,y,n,y,-395.0,922.2727272727273
596,2023-11-24_New Mexico_Utah State,2023-11-24,4.5,O,59.0,New Mexico,Utah State,New Mexico_Utah State,41,44,away,home,n,y,n,-309.2950819672131,392.8196721311475
597,2023-11-24_Oklahoma_TCU,2023-11-24,10.5,O,65.0,Oklahoma,TCU,Oklahoma_TCU,69,45,away,home,n,y,n,-421.2708333333333,438.6041666666667
598,2023-11-24_Oregon_Oregon State,2023-11-24,14.0,U,61.5,Oregon,Oregon State,Oregon_Oregon State,31,7,home,away,y,y,n,-480.8358208955224,508.25373134328356
599,2023-11-24_Texas_Texas Tech,2023-11-24,15.5,O,53.5,Texas,Texas Tech,Texas_Texas Tech,57,7,home,away,y,y,n,-607.6153846153846,474.88461538461536
600,2023-11-24_Tulane_UTSA,2023-11-24,3.5,U,53.5,Tulane,UTSA,Tulane_UTSA,29,16,away,home,n,y,n,-252.70491803278688,1557.639344262295
601,2023-11-25_Alabama_Auburn,2023-11-25,13.5,O,47.5,Auburn,Alabama,Alabama_Auburn,24,27,home,away,n,n,y,-448.22222222222223,1511.4888888888888
