,index,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,game_id,favorite_covered
2883,2920,home,away,2011-10-08,26,49,Iowa State,Baylor,64.0,16.0,O,y,n,-586.3076923076923,800,Baylor_Iowa State,2011-10-8_Baylor_Iowa State,y
2856,2893,home,away,2011-10-08,14,36,Boston College,Clemson,52.0,21.0,U,y,n,-855.2,704.6285714285714,Boston College_Clemson,2011-10-8_Boston College_Clemson,y
2865,2902,home,away,2011-10-08,21,45,Bowling Green,Western Michigan,59.0,10.5,O,y,n,-380,315,Bowling Green_Western Michigan,2011-10-8_Bowling Green_Western Michigan,y
2870,2907,away,home,2011-10-08,37,38,Ohio,Buffalo,53.5,8.5,O,y,n,-370.22222222222223,1141.0740740740741,Buffalo_Ohio,2011-10-8_Buffalo_Ohio,n
2873,2910,home,away,2011-10-08,7,48,Colorado,Stanford,62.0,29.5,U,y,n,-135,3237,Colorado_Stanford,2011-10-8_Colorado_Stanford,y
2857,2894,home,away,2011-10-08,16,43,Connecticut,West Virginia,58.5,19.5,O,y,n,-1200,775,Connecticut_West Virginia,2011-10-8_Connecticut_West Virginia,y
2882,2919,home,away,2011-10-08,3,56,East Carolina,Houston,74.5,11.0,U,y,n,-377.4,748.5,East Carolina_Houston,2011-10-8_East Carolina_Houston,y
2869,2906,home,away,2011-10-08,16,54,Eastern Michigan,Toledo,52.0,20.5,O,y,n,-340,735,Eastern Michigan_Toledo,2011-10-8_Eastern Michigan_Toledo,y
2897,2934,home,away,2011-10-08,17,31,FCS,North Texas,49.0,3.5,U,y,n,-252.70491803278688,235,FCS_North Texas,2011-10-8_FCS_North Texas,y
2885,2922,away,home,2011-10-08,30,35,Florida State,Wake Forest,54.0,9.5,O,y,n,-335,437.7307692307692,Florida State_Wake Forest,2011-10-8_Florida State_Wake Forest,n
2890,2927,home,away,2011-10-08,11,41,Florida,LSU,42.0,14.0,O,y,n,-480.8358208955224,508.25373134328356,Florida_LSU,2011-10-8_Florida_LSU,y
2872,2909,home,away,2011-10-08,16,21,Maryland,Georgia Tech,64.0,15.5,U,y,n,-607.6153846153846,474.88461538461536,Georgia Tech_Maryland,2011-10-8_Georgia Tech_Maryland,n
2874,2911,away,home,2011-10-08,20,12,Georgia,Tennessee,54.5,2.5,U,y,n,-378.39325842696627,412.0,Georgia_Tennessee,2011-10-8_Georgia_Tennessee,y
2854,2891,away,home,2011-10-08,41,20,Illinois,Indiana,53.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Illinois_Indiana,2011-10-8_Illinois_Indiana,y
2859,2896,home,away,2011-10-08,3,13,Iowa,Penn State,45.0,4.0,U,y,n,-280,160,Iowa_Penn State,2011-10-8_Iowa_Penn State,y
2887,2924,away,home,2011-10-08,17,24,Missouri,Kansas State,54.5,4.0,U,y,n,-345,446.71084337349396,Kansas State_Missouri,2011-10-8_Kansas State_Missouri,n
2880,2917,home,away,2011-10-08,28,70,Kansas,Oklahoma State,74.5,31.0,O,y,n,-237.5,2932.5,Kansas_Oklahoma State,2011-10-8_Kansas_Oklahoma State,y
2884,2921,home,away,2011-10-08,3,54,Kentucky,South Carolina,43.5,20.5,O,y,n,-999.9047619047619,786.952380952381,Kentucky_South Carolina,2011-10-8_Kentucky_South Carolina,y
2895,2932,away,home,2011-10-08,17,31,Troy,Louisiana Lafayette,59.0,6.0,U,y,n,-140,786.1044776119403,Louisiana Lafayette_Troy,2011-10-8_Louisiana Lafayette_Troy,n
2862,2899,home,away,2011-10-08,7,14,Louisville,North Carolina,46.5,14.0,U,y,n,-480.8358208955224,508.25373134328356,Louisville_North Carolina,2011-10-8_Louisville_North Carolina,n
2863,2900,home,away,2011-10-08,6,28,Memphis,Rice,58.0,20.5,U,y,n,-120,775,Memphis_Rice,2011-10-8_Memphis_Rice,y
2875,2912,home,away,2011-10-08,35,38,Miami FL,Virginia Tech,45.5,7.5,O,y,n,-367.5833333333333,440,Miami FL_Virginia Tech,2011-10-8_Miami FL_Virginia Tech,n
2881,2918,away,home,2011-10-08,42,24,Michigan,Northwestern,60.0,7.5,O,y,n,-290,345,Michigan_Northwestern,2011-10-8_Michigan_Northwestern,y
2861,2898,home,away,2011-10-08,17,45,Minnesota,Purdue,47.5,14.0,O,y,n,-480.8358208955224,415,Minnesota_Purdue,2011-10-8_Minnesota_Purdue,y
2858,2895,away,home,2011-10-08,21,3,Mississippi State,UAB,51.5,20.0,U,n,y,-887.578947368421,627.2631578947369,Mississippi State_UAB,2011-10-8_Mississippi State_UAB,n
2877,2914,none,none,2011-10-08,63,35,Southern Miss,Navy,59.5,0.0,O,y,n,-115,850,Navy_Southern Miss,2011-10-8_Navy_Southern Miss,eq
2891,2928,home,away,2011-10-08,27,34,Ohio State,Nebraska,44.5,10.5,O,y,n,-421.2708333333333,165,Nebraska_Ohio State,2011-10-8_Nebraska_Ohio State,n
2878,2915,home,away,2011-10-08,0,37,UNLV,Nevada,58.0,21.0,U,y,n,-855.2,704.6285714285714,Nevada_UNLV,2011-10-8_Nevada_UNLV,y
2853,2890,away,home,2011-10-08,55,17,Oklahoma,Texas,55.5,11.0,O,y,n,-550,748.5,Oklahoma_Texas,2011-10-8_Oklahoma_Texas,y
2860,2897,away,home,2011-10-08,10,34,Pittsburgh,Rutgers,52.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Pittsburgh_Rutgers,2011-10-8_Pittsburgh_Rutgers,n
2893,2930,away,home,2011-10-08,27,14,TCU,San Diego State,57.0,4.5,U,y,n,-910,392.8196721311475,San Diego State_TCU,2011-10-8_San Diego State_TCU,y
2888,2925,away,home,2011-10-08,37,34,Syracuse,Tulane,50.0,9.5,O,y,n,-378.86538461538464,437.7307692307692,Syracuse_Tulane,2011-10-8_Syracuse_Tulane,n
2886,2923,away,home,2011-10-08,45,40,Texas A&M,Texas Tech,72.5,8.5,O,y,n,-370.22222222222223,1141.0740740740741,Texas A&M_Texas Tech,2011-10-8_Texas A&M_Texas Tech,n
2892,2929,home,away,2011-10-08,25,28,Washington State,UCLA,59.0,4.0,U,y,n,-252.21686746987953,446.71084337349396,UCLA_Washington State,2011-10-8_UCLA_Washington State,n
2889,2926,home,away,2011-10-08,19,63,Wyoming,Utah State,55.0,10.5,O,y,n,-421.2708333333333,440,Utah State_Wyoming,2011-10-8_Utah State_Wyoming,y
3095,3132,away,home,2011-11-10,43,28,Ohio,Central Michigan,59.0,7.5,O,y,n,-27000,977.5555555555555,Central Michigan_Ohio,2011-11-10_Central Michigan_Ohio,y
3097,3134,away,home,2011-11-10,37,26,Virginia Tech,Georgia Tech,49.5,2.0,O,y,n,-135,1152.84,Georgia Tech_Virginia Tech,2011-11-10_Georgia Tech_Virginia Tech,y
3096,3133,away,home,2011-11-10,73,17,Houston,Tulane,78.0,34.0,O,n,y,-6605.0,6538.333333333333,Houston_Tulane,2011-11-10_Houston_Tulane,y
3098,3135,away,home,2011-11-11,37,17,FCS,Syracuse,53.0,3.0,O,y,n,-276.2142857142857,695.625,FCS_Syracuse,2011-11-11_FCS_Syracuse,y
3111,3148,home,away,2011-11-12,25,17,Wyoming,Air Force,57.5,16.5,U,y,n,-1718.775,860,Air Force_Wyoming,2011-11-12_Air Force_Wyoming,n
3109,3146,away,home,2011-11-12,35,3,Kent State,Akron,39.0,6.0,U,y,n,-995,786.1044776119403,Akron_Kent State,2011-11-12_Akron_Kent State,y
3133,3170,away,home,2011-11-12,24,7,Alabama,Mississippi State,44.5,18.0,U,n,y,-515,666.3888888888889,Alabama_Mississippi State,2011-11-12_Alabama_Mississippi State,n
3134,3171,away,home,2011-11-12,27,37,Arizona State,Washington State,59.0,11.5,O,y,n,-495.29411764705884,393.0,Arizona State_Washington State,2011-11-12_Arizona State_Washington State,n
3141,3178,away,home,2011-11-12,29,48,Arizona,Colorado,58.5,10.5,O,y,n,-275,438.6041666666667,Arizona_Colorado,2011-11-12_Arizona_Colorado,n
3143,3180,home,away,2011-11-12,21,30,Louisiana Lafayette,Arkansas State,56.5,11.0,U,y,n,-377.4,270,Arkansas State_Louisiana Lafayette,2011-11-12_Arkansas State_Louisiana Lafayette,n
3124,3161,home,away,2011-11-12,7,49,Tennessee,Arkansas,53.5,16.5,O,y,n,-1718.775,539.65,Arkansas_Tennessee,2011-11-12_Arkansas_Tennessee,y
3119,3156,away,home,2011-11-12,27,12,Rutgers,Army,46.0,9.0,U,y,n,-110,422.86486486486484,Army_Rutgers,2011-11-12_Army_Rutgers,y
3127,3164,home,away,2011-11-12,7,45,Auburn,Georgia,55.5,11.5,U,y,n,-495.29411764705884,255,Auburn_Georgia,2011-11-12_Auburn_Georgia,y
3112,3149,home,away,2011-11-12,7,42,FCS,BYU,48.0,22.5,O,y,n,-395.0,922.2727272727273,BYU_FCS,2011-11-12_BYU_FCS,y
3110,3147,away,home,2011-11-12,31,30,Baylor,Kansas,75.0,20.0,U,n,y,-887.578947368421,627.2631578947369,Baylor_Kansas,2011-11-12_Baylor_Kansas,n
3116,3153,home,away,2011-11-12,36,35,TCU,Boise State,59.5,16.5,O,y,n,-1718.775,539.65,Boise State_TCU,2011-11-12_Boise State_TCU,n
3106,3143,away,home,2011-11-12,10,14,FCS,Boston College,45.0,1.5,U,y,n,-323.8360655737705,588.6229508196722,Boston College_FCS,2011-11-12_Boston College_FCS,n
3107,3144,home,away,2011-11-12,17,30,Buffalo,Eastern Michigan,49.5,3.0,U,y,n,-225,145,Buffalo_Eastern Michigan,2011-11-12_Buffalo_Eastern Michigan,y
3128,3165,home,away,2011-11-12,6,23,Oregon State,California,52.0,8.0,U,y,n,-434.64102564102564,358.0,California_Oregon State,2011-11-12_California_Oregon State,y
3118,3155,home,away,2011-11-12,24,21,West Virginia,Cincinnati,68.0,3.0,U,y,n,-276.2142857142857,695.625,Cincinnati_West Virginia,2011-11-12_Cincinnati_West Virginia,n
3104,3141,home,away,2011-11-12,28,31,Wake Forest,Clemson,63.0,16.5,U,y,n,-1718.775,539.65,Clemson_Wake Forest,2011-11-12_Clemson_Wake Forest,n
3132,3169,away,home,2011-11-12,18,15,San Diego State,Colorado State,53.5,13.0,U,y,n,-462.03125,577.53125,Colorado State_San Diego State,2011-11-12_Colorado State_San Diego State,n
3105,3142,home,away,2011-11-12,21,31,Duke,Virginia,53.0,9.5,U,y,n,-120,320,Duke_Virginia,2011-11-12_Duke_Virginia,y
3140,3177,home,away,2011-11-12,17,22,East Carolina,UTEP,57.5,6.0,U,y,n,-524.776119402985,786.1044776119403,East Carolina_UTEP,2011-11-12_East Carolina_UTEP,n
3145,3182,home,away,2011-11-12,14,42,FCS,Louisiana Monroe,55.0,6.0,O,y,n,-524.776119402985,35750,FCS_Louisiana Monroe,2011-11-12_FCS_Louisiana Monroe,y
3139,3176,home,away,2011-11-12,29,30,FCS,Southern Miss,51.5,10.0,O,y,n,-521.3134328358209,195,FCS_Southern Miss,2011-11-12_FCS_Southern Miss,n
3117,3154,home,away,2011-11-12,19,23,Miami FL,Florida State,51.5,12.5,U,y,n,-628.1851851851852,135,Florida State_Miami FL,2011-11-12_Florida State_Miami FL,n
3125,3162,home,away,2011-11-12,12,17,Florida,South Carolina,40.5,2.5,U,y,n,-378.39325842696627,425,Florida_South Carolina,2011-11-12_Florida_South Carolina,y
3137,3174,away,home,2011-11-12,45,48,Fresno State,New Mexico State,68.0,7.0,O,y,n,-280,245,Fresno State_New Mexico State,2011-11-12_Fresno State_New Mexico State,n
3130,3167,home,away,2011-11-12,28,42,Hawaii,Nevada,63.0,14.0,O,y,n,-480.8358208955224,508.25373134328356,Hawaii_Nevada,2011-11-12_Hawaii_Nevada,n
3101,3138,none,none,2011-11-12,31,14,Michigan,Illinois,48.0,0.0,U,y,n,-120,580,Illinois_Michigan,2011-11-12_Illinois_Michigan,eq
3123,3160,away,home,2011-11-12,37,21,Michigan State,Iowa,47.0,2.5,O,y,n,-135,515,Iowa_Michigan State,2011-11-12_Iowa_Michigan State,y
3108,3145,away,home,2011-11-12,50,53,Texas A&M,Kansas State,66.0,6.0,O,y,n,-524.776119402985,786.1044776119403,Kansas State_Texas A&M,2011-11-12_Kansas State_Texas A&M,n
3103,3140,home,away,2011-11-12,8,38,Kentucky,Vanderbilt,44.5,13.0,O,y,n,-462.03125,515,Kentucky_Vanderbilt,2011-11-12_Kentucky_Vanderbilt,y
3099,3136,home,away,2011-11-12,21,14,Pittsburgh,Louisville,45.5,3.0,U,y,n,-310,120,Louisville_Pittsburgh,2011-11-12_Louisville_Pittsburgh,n
3115,3152,home,away,2011-11-12,17,59,Marshall,Tulsa,52.0,19.5,O,y,n,-1123.9473684210527,475,Marshall_Tulsa,2011-11-12_Marshall_Tulsa,y
3136,3173,away,home,2011-11-12,45,21,Notre Dame,Maryland,57.0,21.0,O,n,y,-855.2,704.6285714285714,Maryland_Notre Dame,2011-11-12_Maryland_Notre Dame,y
3131,3168,away,home,2011-11-12,41,35,UAB,Memphis,53.5,5.0,O,y,n,-565,415.05263157894734,Memphis_UAB,2011-11-12_Memphis_UAB,y
3135,3172,away,home,2011-11-12,42,13,Wisconsin,Minnesota,64.0,30.0,U,n,y,-1245,2622.8333333333335,Minnesota_Wisconsin,2011-11-12_Minnesota_Wisconsin,n
3120,3157,none,none,2011-11-12,5,17,Texas,Missouri,57.5,0.0,U,y,n,-110.0,-110.0,Missouri_Texas,2011-11-12_Missouri_Texas,eq
3113,3150,home,away,2011-11-12,24,17,Navy,SMU,58.5,8.5,U,y,n,-370.22222222222223,310,Navy_SMU,2011-11-12_Navy_SMU,n
3121,3158,away,home,2011-11-12,17,14,Nebraska,Penn State,43.5,3.0,U,y,n,-1010,695.625,Nebraska_Penn State,2011-11-12_Nebraska_Penn State,n
3142,3179,away,home,2011-11-12,14,21,UNLV,New Mexico,51.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,New Mexico_UNLV,2011-11-12_New Mexico_UNLV,n
3144,3181,home,away,2011-11-12,38,33,North Texas,Troy,53.0,8.0,O,y,n,-434.64102564102564,358.0,North Texas_Troy,2011-11-12_North Texas_Troy,n
3102,3139,home,away,2011-11-12,6,28,Rice,Northwestern,69.5,17.0,U,y,n,-620.0,635.2702702702703,Northwestern_Rice,2011-11-12_Northwestern_Rice,y
3100,3137,away,home,2011-11-12,23,26,Ohio State,Purdue,45.0,7.5,O,y,n,-367.5833333333333,977.5555555555555,Ohio State_Purdue,2011-11-12_Ohio State_Purdue,n
3122,3159,away,home,2011-11-12,66,6,Oklahoma State,Texas Tech,79.0,19.5,U,n,y,-1123.9473684210527,1319.4736842105262,Oklahoma State_Texas Tech,2011-11-12_Oklahoma State_Texas Tech,y
3129,3166,home,away,2011-11-12,53,30,Oregon,Stanford,71.0,3.0,O,y,n,-276.2142857142857,440,Oregon_Stanford,2011-11-12_Oregon_Stanford,n
3114,3151,home,away,2011-11-12,33,34,San Jose State,Utah State,52.0,10.0,O,y,n,-521.3134328358209,471.5074626865672,San Jose State_Utah State,2011-11-12_San Jose State_Utah State,n
3138,3175,home,away,2011-11-12,6,31,UCLA,Utah,45.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,UCLA_Utah,2011-11-12_UCLA_Utah,y
3126,3163,home,away,2011-11-12,17,40,Washington,USC,63.5,11.5,U,y,n,-495.29411764705884,393.0,USC_Washington,2011-11-12_USC_Washington,y
3147,3185,away,home,2011-11-16,29,28,Ohio,Bowling Green,60.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,Bowling Green_Ohio,2011-11-16_Bowling Green_Ohio,n
3146,3184,away,home,2011-11-16,24,21,Western Michigan,Miami OH,60.0,1.5,U,y,n,-300,588.6229508196722,Miami OH_Western Michigan,2011-11-16_Miami OH_Western Michigan,y
3149,3187,away,home,2011-11-17,23,22,Marshall,Memphis,50.0,13.0,U,y,n,-462.03125,577.53125,Marshall_Memphis,2011-11-17_Marshall_Memphis,n
3148,3186,home,away,2011-11-17,21,24,North Carolina,Virginia Tech,48.0,10.0,U,y,n,-500,310,North Carolina_Virginia Tech,2011-11-17_North Carolina_Virginia Tech,n
3150,3188,away,home,2011-11-17,31,34,Southern Miss,UAB,61.5,24.0,O,n,y,-550,1114.375,Southern Miss_UAB,2011-11-17_Southern Miss_UAB,n
3151,3189,away,home,2011-11-18,44,17,Toledo,Central Michigan,74.0,14.0,U,eq,eq,-480.8358208955224,508.25373134328356,Central Michigan_Toledo,2011-11-18_Central Michigan_Toledo,y
3152,3190,away,home,2011-11-18,31,37,Oklahoma State,Iowa State,70.0,27.5,U,n,y,-3000,518,Iowa State_Oklahoma State,2011-11-18_Iowa State_Oklahoma State,n
3186,3224,home,away,2011-11-19,17,45,UNLV,Air Force,54.0,24.0,O,y,n,-1007.78125,760,Air Force_UNLV,2011-11-19_Air Force_UNLV,y
3161,3199,home,away,2011-11-19,10,51,Akron,Buffalo,46.5,10.5,O,y,n,-421.2708333333333,438.6041666666667,Akron_Buffalo,2011-11-19_Akron_Buffalo,y
3199,3237,home,away,2011-11-19,21,45,Georgia Southern,Alabama,54.0,42.5,O,y,n,-370.0,35000.0,Alabama_Georgia Southern,2011-11-19_Alabama_Georgia Southern,n
3175,3213,home,away,2011-11-19,31,27,Arizona,Arizona State,69.5,10.5,U,y,n,-421.2708333333333,438.6041666666667,Arizona_Arizona State,2011-11-19_Arizona_Arizona State,n
3188,3226,home,away,2011-11-19,17,44,Mississippi State,Arkansas,53.5,13.0,O,y,n,-716,415,Arkansas_Mississippi State,2011-11-19_Arkansas_Mississippi State,y
3166,3204,home,away,2011-11-19,14,42,Army,Temple,47.0,10.5,O,y,n,-421.2708333333333,1190,Army_Temple,2011-11-19_Army_Temple,y
3198,3236,home,away,2011-11-19,16,35,FCS,Auburn,57.5,30.5,U,y,n,-4873.333333333333,25000,Auburn_FCS,2011-11-19_Auburn_FCS,n
3168,3206,home,away,2011-11-19,7,42,New Mexico State,BYU,61.0,23.0,U,y,n,-509,1075,BYU_New Mexico State,2011-11-19_BYU_New Mexico State,y
3189,3227,away,home,2011-11-19,38,45,Oklahoma,Baylor,75.0,17.0,O,n,y,-620.0,635.2702702702703,Baylor_Oklahoma,2011-11-19_Baylor_Oklahoma,n
3191,3229,away,home,2011-11-19,52,35,Boise State,San Diego State,55.5,18.5,O,n,y,-645.2941176470588,748.2352941176471,Boise State_San Diego State,2011-11-19_Boise State_San Diego State,n
3183,3221,home,away,2011-11-19,14,16,Boston College,Notre Dame,47.5,24.0,U,y,n,-1007.78125,1114.375,Boston College_Notre Dame,2011-11-19_Boston College_Notre Dame,n
3176,3214,home,away,2011-11-19,28,31,California,Stanford,57.0,17.5,O,y,n,-678.28125,174,California_Stanford,2011-11-19_California_Stanford,n
3181,3219,home,away,2011-11-19,3,20,Cincinnati,Rutgers,46.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Cincinnati_Rutgers,2011-11-19_Cincinnati_Rutgers,y
3173,3211,home,away,2011-11-19,10,34,Colorado State,TCU,56.5,34.0,U,y,n,-6605.0,6538.333333333333,Colorado State_TCU,2011-11-19_Colorado State_TCU,n
3178,3216,home,away,2011-11-19,6,45,Colorado,UCLA,56.0,12.0,U,y,n,-264,379,Colorado_UCLA,2011-11-19_Colorado_UCLA,y
3157,3195,home,away,2011-11-19,34,20,Louisville,Connecticut,42.0,2.5,O,y,n,-378.39325842696627,412.0,Connecticut_Louisville,2011-11-19_Connecticut_Louisville,n
3158,3196,away,home,2011-11-19,38,31,Georgia Tech,Duke,59.5,10.0,O,y,n,-380,330,Duke_Georgia Tech,2011-11-19_Duke_Georgia Tech,n
3179,3217,away,home,2011-11-19,31,38,FCS,East Carolina,51.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,East Carolina_FCS,2011-11-19_East Carolina_FCS,n
3165,3203,home,away,2011-11-19,22,28,Eastern Michigan,Kent State,42.0,3.0,O,y,n,-276.2142857142857,695.625,Eastern Michigan_Kent State,2011-11-19_Eastern Michigan_Kent State,y
3197,3235,home,away,2011-11-19,32,54,FCS,Florida,48.5,31.5,O,y,n,-2723.75,4868.75,FCS_Florida,2011-11-19_FCS_Florida,n
3195,3233,home,away,2011-11-19,28,17,FCS,Louisiana Monroe,50.0,1.5,U,y,n,-323.8360655737705,588.6229508196722,FCS_Louisiana Monroe,2011-11-19_FCS_Louisiana Monroe,n
3196,3234,home,away,2011-11-19,20,41,FCS,South Carolina,50.0,38.5,O,y,n,-15095.0,5500,FCS_South Carolina,2011-11-19_FCS_South Carolina,n
3193,3231,home,away,2011-11-19,7,34,FCS,Troy,50.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,FCS_Troy,2011-11-19_FCS_Troy,y
3160,3198,home,away,2011-11-19,14,13,Virginia,Florida State,46.0,17.0,U,y,n,-620.0,358,Florida State_Virginia,2011-11-19_Florida State_Virginia,n
3192,3230,home,away,2011-11-19,24,21,Fresno State,Hawaii,63.5,4.5,U,y,n,-309.2950819672131,415,Fresno State_Hawaii,2011-11-19_Fresno State_Hawaii,n
3162,3200,home,away,2011-11-19,10,19,Kentucky,Georgia,50.0,30.5,U,y,n,-4873.333333333333,106,Georgia_Kentucky,2011-11-19_Georgia_Kentucky,n
3187,3225,home,away,2011-11-19,7,37,SMU,Houston,74.0,20.0,U,y,n,-887.578947368421,627.2631578947369,Houston_SMU,2011-11-19_Houston_SMU,y
3154,3192,away,home,2011-11-19,28,17,Wisconsin,Illinois,51.5,14.5,U,n,y,-119,496.3421052631579,Illinois_Wisconsin,2011-11-19_Illinois_Wisconsin,n
3156,3194,home,away,2011-11-19,3,55,Indiana,Michigan State,53.5,27.5,O,y,n,-3594.4117647058824,110,Indiana_Michigan State,2011-11-19_Indiana_Michigan State,y
3155,3193,away,home,2011-11-19,31,21,Iowa,Purdue,49.0,1.5,O,y,n,-323.8360655737705,588.6229508196722,Iowa_Purdue,2011-11-19_Iowa_Purdue,y
3182,3220,home,away,2011-11-19,17,13,Kansas State,Texas,52.5,7.0,U,y,n,-470.5263157894737,1529,Kansas State_Texas,2011-11-19_Kansas State_Texas,n
3171,3209,home,away,2011-11-19,7,61,Kansas,Texas A&M,65.0,31.0,O,y,n,-237.5,2932.5,Kansas_Texas A&M,2011-11-19_Kansas_Texas A&M,y
3185,3223,home,away,2011-11-19,24,20,Louisiana Tech,Nevada,56.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Louisiana Tech_Nevada,2011-11-19_Louisiana Tech_Nevada,n
3159,3197,home,away,2011-11-19,10,31,Maryland,Wake Forest,58.5,9.5,U,y,n,-378.86538461538464,437.7307692307692,Maryland_Wake Forest,2011-11-19_Maryland_Wake Forest,y
3177,3215,home,away,2011-11-19,17,45,Nebraska,Michigan,51.0,4.5,O,y,n,-309.2950819672131,392.8196721311475,Michigan_Nebraska,2011-11-19_Michigan_Nebraska,y
3153,3191,home,away,2011-11-19,13,28,Minnesota,Northwestern,58.0,16.0,U,y,n,-586.3076923076923,832.8846153846154,Minnesota_Northwestern,2011-11-19_Minnesota_Northwestern,n
3164,3202,home,away,2011-11-19,27,31,Texas Tech,Missouri,66.5,18.0,U,y,n,-813.6111111111111,138,Missouri_Texas Tech,2011-11-19_Missouri_Texas Tech,n
3184,3222,away,home,2011-11-19,24,27,Navy,San Jose State,62.5,7.0,U,y,n,-264,252,Navy_San Jose State,2011-11-19_Navy_San Jose State,n
3167,3205,home,away,2011-11-19,10,31,New Mexico,Wyoming,50.0,22.0,U,y,n,-771.0,864.2,New Mexico_Wyoming,2011-11-19_New Mexico_Wyoming,n
3194,3232,away,home,2011-11-19,31,21,Western Kentucky,North Texas,48.5,1.5,O,y,n,-122,105,North Texas_Western Kentucky,2011-11-19_North Texas_Western Kentucky,y
3180,3218,home,away,2011-11-19,20,14,Penn State,Ohio State,37.5,6.5,U,y,n,-102,201,Ohio State_Penn State,2011-11-19_Ohio State_Penn State,n
3174,3212,away,home,2011-11-19,21,38,Washington,Oregon State,58.0,1.0,O,y,n,-115,330,Oregon State_Washington,2011-11-19_Oregon State_Washington,n
3190,3228,home,away,2011-11-19,38,35,USC,Oregon,70.5,15.5,O,y,n,-883,530,Oregon_USC,2011-11-19_Oregon_USC,n
3170,3208,home,away,2011-11-19,7,19,Tulane,Rice,59.0,14.0,U,y,n,-480.8358208955224,4900,Rice_Tulane,2011-11-19_Rice_Tulane,n
3163,3201,home,away,2011-11-19,21,27,Vanderbilt,Tennessee,46.0,1.0,O,y,n,-180.61666666666667,415.98333333333335,Tennessee_Vanderbilt,2011-11-19_Tennessee_Vanderbilt,y
3169,3207,away,home,2011-11-19,57,28,Tulsa,UTEP,56.5,13.0,O,y,n,-462.03125,577.53125,Tulsa_UTEP,2011-11-19_Tulsa_UTEP,y
3172,3210,away,home,2011-11-19,30,27,Utah,Washington State,49.0,4.0,O,y,n,-181,10675,Utah_Washington State,2011-11-19_Utah_Washington State,n
3043,3080,home,away,2011-11-01,63,60,FCS,Toledo,69.5,9.5,O,y,n,-190,300,FCS_Toledo,2011-11-1_FCS_Toledo,n
3200,3238,home,away,2011-11-22,14,21,Miami OH,Ohio,55.0,7.5,U,y,n,-367.5833333333333,245,Miami OH_Ohio,2011-11-22_Miami OH_Ohio,n
3201,3239,home,away,2011-11-24,27,25,Texas,Texas A&M,53.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Texas_Texas A&M,2011-11-24_Texas_Texas A&M,n
3204,3242,home,away,2011-11-25,19,68,Akron,Western Michigan,60.0,28.0,O,y,n,-580,3600,Akron_Western Michigan,2011-11-25_Akron_Western Michigan,y
3212,3250,home,away,2011-11-25,47,38,California,Arizona State,55.5,6.0,O,y,n,-524.776119402985,290,Arizona State_California,2011-11-25_Arizona State_California,n
3209,3247,home,away,2011-11-25,17,41,Arkansas,LSU,53.5,11.5,O,y,n,-495.29411764705884,393.0,Arkansas_LSU,2011-11-25_Arkansas_LSU,y
3205,3243,away,home,2011-11-25,45,28,Toledo,Ball State,71.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Ball State_Toledo,2011-11-25_Ball State_Toledo,y
