,index,full_date,spread,ou,ou_total,home,away,match_key,game_id,home_score,away_score,fav_side,dog_side,favorite_covered,spread_away_cover,spread_home_cover,ml_fav,ml_dog
643,645,2024-11-23,2.5,O,48.0,Rutgers,Illinois,Illinois_Rutgers,2024-11-23_Illinois_Rutgers,31,38,away,home,y,y,n,-378.39325842696627,412.0
663,665,2024-11-23,10.5,O,52.5,Ohio State,Indiana,Indiana_Ohio State,2024-11-23_Indiana_Ohio State,38,15,away,home,n,n,y,-421.2708333333333,438.6041666666667
702,704,2024-11-23,6.5,O,42.5,Utah,Iowa State,Iowa State_Utah,2024-11-23_Iowa State_Utah,28,31,home,away,n,y,n,-398.2073170731707,667.0243902439024
683,685,2024-11-23,4.5,O,40.5,Maryland,Iowa,Iowa_Maryland,2024-11-23_Iowa_Maryland,13,29,home,away,n,y,n,-309.2950819672131,392.8196721311475
1245,1251,2024-11-23,5.5,U,57.0,Jacksonville State,Sam Houston,Jacksonville State_Sam Houston,2024-11-23_Jacksonville State_Sam Houston,21,11,away,home,n,n,y,-404.5111111111111,991.0444444444445
771,774,2024-11-23,18.5,U,46.5,Texas,Kentucky,Kentucky_Texas,2024-11-23_Kentucky_Texas,31,14,away,home,n,y,n,-645.2941176470588,748.2352941176471
853,857,2024-11-23,9.5,U,52.5,LSU,Vanderbilt,LSU_Vanderbilt,2024-11-23_LSU_Vanderbilt,24,17,home,away,n,y,n,-378.86538461538464,437.7307692307692
792,795,2024-11-23,1.0,O,56.5,Liberty,Western Kentucky,Liberty_Western Kentucky,2024-11-23_Liberty_Western Kentucky,38,21,home,away,y,n,y,-180.61666666666667,415.98333333333335
809,812,2024-11-23,7.5,O,52.0,Louisiana Lafayette,Troy,Louisiana Lafayette_Troy,2024-11-23_Louisiana Lafayette_Troy,51,30,home,away,y,n,y,-367.5833333333333,977.5555555555555
841,845,2024-11-23,7.0,U,57.5,Louisville,Pittsburgh,Louisville_Pittsburgh,2024-11-23_Louisville_Pittsburgh,37,9,home,away,y,n,y,-470.5263157894737,1887.4812030075188
871,875,2024-11-23,3.0,O,51.5,Old Dominion,Marshall,Marshall_Old Dominion,2024-11-23_Marshall_Old Dominion,35,42,away,home,y,y,n,-276.2142857142857,695.625
920,925,2024-11-23,23.5,U,67.5,Miami FL,Wake Forest,Miami FL_Wake Forest,2024-11-23_Miami FL_Wake Forest,42,14,home,away,y,n,y,-1360.6666666666667,1017.0
964,969,2024-11-23,10.5,O,35.5,Michigan,Northwestern,Michigan_Northwestern,2024-11-23_Michigan_Northwestern,50,6,home,away,y,n,y,-421.2708333333333,438.6041666666667
985,990,2024-11-23,3.5,O,53.5,Middle Tennessee,New Mexico State,Middle Tennessee_New Mexico State,2024-11-23_Middle Tennessee_New Mexico State,21,36,home,away,n,y,n,-252.70491803278688,1557.639344262295
992,997,2024-11-23,11.5,O,45.0,Minnesota,Penn State,Minnesota_Penn State,2024-11-23_Minnesota_Penn State,25,26,away,home,n,n,y,-495.29411764705884,393.0
1005,1010,2024-11-23,9.5,O,57.5,Mississippi State,Missouri,Mississippi State_Missouri,2024-11-23_Mississippi State_Missouri,20,39,away,home,y,y,n,-378.86538461538464,437.7307692307692
1052,1057,2024-11-23,1.5,O,41.0,Nebraska,Wisconsin,Nebraska_Wisconsin,2024-11-23_Nebraska_Wisconsin,44,25,home,away,y,n,y,-323.8360655737705,588.6229508196722
1153,1158,2024-11-23,4.5,O,64.0,Oklahoma State,Texas Tech,Oklahoma State_Texas Tech,2024-11-23_Oklahoma State_Texas Tech,48,56,away,home,y,y,n,-309.2950819672131,392.8196721311475
1200,1206,2024-11-23,11.0,O,56.5,Oregon State,Washington State,Oregon State_Washington State,2024-11-23_Oregon State_Washington State,41,38,away,home,n,y,n,-377.4,748.5
1372,1378,2024-11-23,7.0,O,52.0,UAB,Rice,Rice_UAB,2024-11-23_Rice_UAB,40,14,away,home,n,n,y,-470.5263157894737,1887.4812030075188
1274,1280,2024-11-23,11.5,U,54.5,Virginia,SMU,SMU_Virginia,2024-11-23_SMU_Virginia,7,33,home,away,n,y,n,-495.29411764705884,393.0
1259,1265,2024-11-23,5.5,O,60.0,Utah State,San Diego State,San Diego State_Utah State,2024-11-23_San Diego State_Utah State,41,20,away,home,n,n,y,-404.5111111111111,991.0444444444445
1291,1297,2024-11-23,23.5,U,54.0,Southern Miss,South Alabama,South Alabama_Southern Miss,2024-11-23_South Alabama_Southern Miss,14,35,home,away,n,y,n,-1360.6666666666667,1017.0
1499,1506,2024-11-23,41.5,O,54.5,Tennessee,UTEP,Tennessee_UTEP,2024-11-23_Tennessee_UTEP,56,0,away,home,n,n,y,-110.0,25000.0
1476,1483,2024-11-23,17.5,O,60.5,USF,Tulsa,Tulsa_USF,2024-11-23_Tulsa_USF,63,30,home,away,y,n,y,-678.28125,564.25
1386,1393,2024-11-23,3.0,U,60.5,West Virginia,UCF,UCF_West Virginia,2024-11-23_UCF_West Virginia,31,21,home,away,y,n,y,-276.2142857142857,695.625
31,31,2024-11-26,9.0,U,49.5,Akron,Toledo,Akron_Toledo,2024-11-26_Akron_Toledo,21,14,away,home,n,y,n,-311.2972972972973,422.86486486486484
282,284,2024-11-26,23.5,U,51.0,Buffalo,Kent State,Buffalo_Kent State,2024-11-26_Buffalo_Kent State,43,7,home,away,y,n,y,-1360.6666666666667,1017.0
905,910,2024-11-28,13.5,O,54.0,Tulane,Memphis,Memphis_Tulane,2024-11-28_Memphis_Tulane,24,34,away,home,n,n,y,-448.22222222222223,1511.4888888888888
191,191,2024-11-29,17.5,O,51.5,Ohio,Ball State,Ball State_Ohio,2024-11-29_Ball State_Ohio,42,21,away,home,n,n,y,-678.28125,564.25
227,228,2024-11-29,17.5,U,58.0,Boise State,Oregon State,Boise State_Oregon State,2024-11-29_Boise State_Oregon State,34,18,home,away,n,y,n,-678.28125,564.25
944,949,2024-11-29,2.5,O,39.0,Bowling Green,Miami OH,Bowling Green_Miami OH,2024-11-29_Bowling Green_Miami OH,12,28,away,home,y,y,n,-378.39325842696627,412.0
427,429,2024-11-29,5.0,O,57.0,Colorado State,Utah State,Colorado State_Utah State,2024-11-29_Colorado State_Utah State,42,37,home,away,n,y,n,-398.10526315789474,415.05263157894734
412,414,2024-11-29,14.5,U,66.5,Colorado,Oklahoma State,Colorado_Oklahoma State,2024-11-29_Colorado_Oklahoma State,52,0,home,away,y,n,y,-730.8421052631579,496.3421052631579
473,475,2024-11-29,3.0,U,54.5,East Carolina,Navy,East Carolina_Navy,2024-11-29_East Carolina_Navy,20,34,home,away,n,y,n,-276.2142857142857,695.625
562,564,2024-11-29,17.0,O,49.0,Georgia,Georgia Tech,Georgia_Georgia Tech,2024-11-29_Georgia_Georgia Tech,44,42,home,away,n,y,n,-620.0,635.2702702702703
684,686,2024-11-29,3.0,U,41.5,Iowa,Nebraska,Iowa_Nebraska,2024-11-29_Iowa_Nebraska,13,10,home,away,n,y,n,-276.2142857142857,695.625
1246,1252,2024-11-29,2.5,U,47.5,Sam Houston,Liberty,Liberty_Sam Houston,2024-11-29_Liberty_Sam Houston,20,18,away,home,n,y,n,-378.39325842696627,412.0
993,998,2024-11-29,1.5,U,40.5,Wisconsin,Minnesota,Minnesota_Wisconsin,2024-11-29_Minnesota_Wisconsin,7,24,home,away,n,y,n,-323.8360655737705,588.6229508196722
1173,1179,2024-11-29,26.0,U,63.0,Ole Miss,Mississippi State,Mississippi State_Ole Miss,2024-11-29_Mississippi State_Ole Miss,26,14,home,away,n,y,n,-767.8571428571429,3287.8571428571427
1264,1270,2024-11-29,2.5,O,54.5,San Jose State,Stanford,San Jose State_Stanford,2024-11-29_San Jose State_Stanford,34,31,home,away,y,n,y,-378.39325842696627,412.0
1292,1298,2024-11-29,2.5,O,61.0,South Alabama,Texas State,South Alabama_Texas State,2024-11-29_South Alabama_Texas State,38,45,away,home,y,y,n,-378.39325842696627,412.0
1387,1394,2024-11-29,10.0,U,46.0,UCF,Utah,UCF_Utah,2024-11-29_UCF_Utah,14,28,home,away,n,y,n,-521.3134328358209,471.5074626865672
10,10,2024-11-30,6.0,O,43.5,San Diego State,Air Force,Air Force_San Diego State,2024-11-30_Air Force_San Diego State,20,31,home,away,n,y,n,-524.776119402985,786.1044776119403
50,50,2024-11-30,10.5,U,51.0,Alabama,Auburn,Alabama_Auburn,2024-11-30_Alabama_Auburn,28,14,home,away,y,n,y,-421.2708333333333,438.6041666666667
70,70,2024-11-30,2.5,U,60.5,Georgia Southern,Appalachian State,Appalachian State_Georgia Southern,2024-11-30_Appalachian State_Georgia Southern,29,20,away,home,n,n,y,-378.39325842696627,412.0
89,89,2024-11-30,7.5,O,53.5,Arizona,Arizona State,Arizona_Arizona State,2024-11-30_Arizona_Arizona State,7,49,away,home,y,y,n,-367.5833333333333,977.5555555555555
141,141,2024-11-30,5.5,O,58.5,Arkansas State,Old Dominion,Arkansas State_Old Dominion,2024-11-30_Arkansas State_Old Dominion,32,40,away,home,y,y,n,-404.5111111111111,991.0444444444445
125,125,2024-11-30,3.0,U,51.0,Missouri,Arkansas,Arkansas_Missouri,2024-11-30_Arkansas_Missouri,28,21,away,home,n,n,y,-276.2142857142857,695.625
1518,1525,2024-11-30,6.0,U,53.5,Army,UTSA,Army_UTSA,2024-11-30_Army_UTSA,29,24,away,home,n,y,n,-524.776119402985,786.1044776119403
299,301,2024-11-30,12.5,O,40.5,BYU,Houston,BYU_Houston,2024-11-30_BYU_Houston,30,18,home,away,n,y,n,-628.1851851851852,429.48148148148147
208,209,2024-11-30,1.5,E,62.0,Baylor,Kansas,Baylor_Kansas,2024-11-30_Baylor_Kansas,45,17,away,home,n,n,y,-323.8360655737705,588.6229508196722
247,248,2024-11-30,3.5,O,50.5,Boston College,Pittsburgh,Boston College_Pittsburgh,2024-11-30_Boston College_Pittsburgh,34,23,home,away,y,n,y,-252.70491803278688,1557.639344262295
1275,1281,2024-11-30,12.5,U,54.5,SMU,California,California_SMU,2024-11-30_California_SMU,38,6,home,away,y,n,y,-628.1851851851852,429.48148148148147
331,333,2024-11-30,13.5,E,40.0,Northern Illinois,Central Michigan,Central Michigan_Northern Illinois,2024-11-30_Central Michigan_Northern Illinois,24,16,away,home,n,y,n,-448.22222222222223,1511.4888888888888
1373,1379,2024-11-30,1.0,U,60.5,Charlotte,UAB,Charlotte_UAB,2024-11-30_Charlotte_UAB,29,27,away,home,n,n,y,-180.61666666666667,415.98333333333335
1327,1333,2024-11-30,2.5,U,58.5,Cincinnati,TCU,Cincinnati_TCU,2024-11-30_Cincinnati_TCU,13,20,home,away,n,y,n,-378.39325842696627,412.0
378,380,2024-11-30,2.5,U,49.5,Clemson,South Carolina,Clemson_South Carolina,2024-11-30_Clemson_South Carolina,14,17,home,away,n,y,n,-378.39325842696627,412.0
397,399,2024-11-30,1.0,O,53.5,Georgia State,Coastal Carolina,Coastal Carolina_Georgia State,2024-11-30_Coastal Carolina_Georgia State,27,48,away,home,y,y,n,-180.61666666666667,415.98333333333335
895,899,2024-11-30,8.0,O,50.5,Massachusetts,Connecticut,Connecticut_Massachusetts,2024-11-30_Connecticut_Massachusetts,42,47,away,home,n,n,y,-434.64102564102564,358.0
442,444,2024-11-30,3.5,U,53.5,Wake Forest,Duke,Duke_Wake Forest,2024-11-30_Duke_Wake Forest,17,23,home,away,n,y,n,-252.70491803278688,1557.639344262295
459,461,2024-11-30,6.5,U,55.5,Western Michigan,Eastern Michigan,Eastern Michigan_Western Michigan,2024-11-30_Eastern Michigan_Western Michigan,26,18,away,home,n,n,y,-398.2073170731707,667.0243902439024
487,489,2024-11-30,1.0,O,58.0,Tulsa,FAU,FAU_Tulsa,2024-11-30_FAU_Tulsa,16,63,away,home,y,y,n,-180.61666666666667,415.98333333333335
503,505,2024-11-30,10.0,O,50.5,FIU,Middle Tennessee,FIU_Middle Tennessee,2024-11-30_FIU_Middle Tennessee,35,24,home,away,y,n,y,-521.3134328358209,471.5074626865672
519,521,2024-11-30,17.0,U,45.5,Florida State,Florida,Florida_Florida State,2024-11-30_Florida_Florida State,11,31,home,away,n,y,n,-620.0,635.2702702702703
1409,1416,2024-11-30,7.5,U,46.5,UCLA,Fresno State,Fresno State_UCLA,2024-11-30_Fresno State_UCLA,20,13,home,away,n,y,n,-367.5833333333333,977.5555555555555
613,615,2024-11-30,6.5,O,59.5,Hawaii,New Mexico,Hawaii_New Mexico,2024-11-30_Hawaii_New Mexico,38,30,away,home,n,n,y,-398.2073170731707,667.0243902439024
644,646,2024-11-30,8.5,O,43.5,Northwestern,Illinois,Illinois_Northwestern,2024-11-30_Illinois_Northwestern,28,38,home,away,n,y,n,-370.22222222222223,1141.0740740740741
664,666,2024-11-30,29.0,O,56.5,Indiana,Purdue,Indiana_Purdue,2024-11-30_Indiana_Purdue,66,0,home,away,y,n,y,-4525.0,1705.0
703,705,2024-11-30,2.0,U,51.5,Iowa State,Kansas State,Iowa State_Kansas State,2024-11-30_Iowa State_Kansas State,29,21,home,away,y,n,y,-474.98,1152.84
718,720,2024-11-30,1.5,U,62.0,Western Kentucky,Jacksonville State,Jacksonville State_Western Kentucky,2024-11-30_Jacksonville State_Western Kentucky,19,17,away,home,n,n,y,-323.8360655737705,588.6229508196722
729,731,2024-11-30,4.0,O,52.5,James Madison,Marshall,James Madison_Marshall,2024-11-30_James Madison_Marshall,33,35,home,away,n,y,n,-252.21686746987953,446.71084337349396
759,761,2024-11-30,10.0,U,41.5,Louisiana Tech,Kennesaw State,Kennesaw State_Louisiana Tech,2024-11-30_Kennesaw State_Louisiana Tech,33,0,away,home,n,n,y,-521.3134328358209,471.5074626865672
772,775,2024-11-30,4.5,O,49.5,Kentucky,Louisville,Kentucky_Louisville,2024-11-30_Kentucky_Louisville,14,41,away,home,y,y,n,-309.2950819672131,392.8196721311475
854,858,2024-11-30,6.0,O,48.0,LSU,Oklahoma,LSU_Oklahoma,2024-11-30_LSU_Oklahoma,37,17,home,away,y,n,y,-524.776119402985,786.1044776119403
882,886,2024-11-30,26.5,O,50.5,Penn State,Maryland,Maryland_Penn State,2024-11-30_Maryland_Penn State,44,7,away,home,n,n,y,-1588.5555555555557,1173.111111111111
921,926,2024-11-30,12.0,O,67.5,Syracuse,Miami FL,Miami FL_Syracuse,2024-11-30_Miami FL_Syracuse,42,38,home,away,n,y,n,-411.86206896551727,430.82758620689657
977,982,2024-11-30,1.5,O,46.5,Michigan State,Rutgers,Michigan State_Rutgers,2024-11-30_Michigan State_Rutgers,14,41,home,away,n,y,n,-323.8360655737705,588.6229508196722
965,970,2024-11-30,19.5,U,41.5,Ohio State,Michigan,Michigan_Ohio State,2024-11-30_Michigan_Ohio State,10,13,away,home,n,n,y,-1123.9473684210527,1319.4736842105262
1036,1041,2024-11-30,2.0,O,54.5,North Carolina,NC State,NC State_North Carolina,2024-11-30_NC State_North Carolina,30,35,away,home,y,y,n,-474.98,1152.84
1433,1440,2024-11-30,17.5,U,54.5,UNLV,Nevada,Nevada_UNLV,2024-11-30_Nevada_UNLV,38,14,home,away,y,n,y,-678.28125,564.25
1500,1507,2024-11-30,3.0,O,51.5,New Mexico State,UTEP,New Mexico State_UTEP,2024-11-30_New Mexico State_UTEP,35,42,away,home,y,y,n,-276.2142857142857,695.625
1099,1104,2024-11-30,11.5,U,63.5,Temple,North Texas,North Texas_Temple,2024-11-30_North Texas_Temple,17,24,home,away,n,y,n,-495.29411764705884,393.0
1456,1463,2024-11-30,7.0,O,53.0,USC,Notre Dame,Notre Dame_USC,2024-11-30_Notre Dame_USC,35,49,away,home,y,y,n,-470.5263157894737,1887.4812030075188
1188,1194,2024-11-30,17.5,O,50.5,Oregon,Washington,Oregon_Washington,2024-11-30_Oregon_Washington,49,21,home,away,y,n,y,-678.28125,564.25
1477,1484,2024-11-30,5.5,O,54.0,Rice,USF,Rice_USF,2024-11-30_Rice_USF,35,28,home,away,y,n,y,-404.5111111111111,991.0444444444445
1304,1310,2024-11-30,17.5,O,49.0,Troy,Southern Miss,Southern Miss_Troy,2024-11-30_Southern Miss_Troy,52,20,away,home,n,n,y,-678.28125,564.25
1342,1348,2024-11-30,9.5,O,47.0,Vanderbilt,Tennessee,Tennessee_Vanderbilt,2024-11-30_Tennessee_Vanderbilt,23,36,home,away,n,y,n,-378.86538461538464,437.7307692307692
1355,1361,2024-11-30,2.5,O,62.5,Texas Tech,West Virginia,Texas Tech_West Virginia,2024-11-30_Texas Tech_West Virginia,52,15,home,away,y,n,y,-378.39325842696627,412.0
1347,1353,2024-11-30,4.5,U,50.5,Texas A&M,Texas,Texas_Texas A&M,2024-11-30_Texas_Texas A&M,7,17,away,home,y,y,n,-309.2950819672131,392.8196721311475
1533,1540,2024-11-30,4.5,O,45.0,Virginia Tech,Virginia,Virginia_Virginia Tech,2024-11-30_Virginia_Virginia Tech,37,17,away,home,n,n,y,-309.2950819672131,392.8196721311475
1538,1545,2024-11-30,18.5,U,54.5,Washington State,Wyoming,Washington State_Wyoming,2024-11-30_Washington State_Wyoming,14,15,home,away,n,y,n,-645.2941176470588,748.2352941176471
108,108,2024-12-07,1.0,O,50.5,Arizona State,Iowa State,Arizona State_Iowa State,2024-12-07_Arizona State_Iowa State,45,19,away,home,n,n,y,-180.61666666666667,415.98333333333335
1276,1282,2024-12-07,2.5,O,56.5,SMU,Clemson,Clemson_SMU,2024-12-07_Clemson_SMU,31,34,home,away,n,y,n,-378.39325842696627,412.0
563,565,2024-12-07,3.0,U,51.0,Texas,Georgia,Georgia_Texas,2024-12-07_Georgia_Texas,19,22,away,home,n,n,y,-276.2142857142857,695.625
810,813,2024-12-07,5.0,U,58.0,Louisiana Lafayette,Marshall,Louisiana Lafayette_Marshall,2024-12-07_Louisiana Lafayette_Marshall,3,31,home,away,n,y,n,-398.10526315789474,415.05263157894734
945,950,2024-12-07,2.0,U,44.0,Miami OH,Ohio,Miami OH_Ohio,2024-12-07_Miami OH_Ohio,3,38,home,away,n,y,n,-474.98,1152.84
1189,1195,2024-12-07,3.0,O,52.0,Oregon,Penn State,Oregon_Penn State,2024-12-07_Oregon_Penn State,45,37,home,away,y,n,y,-276.2142857142857,695.625
159,159,2024-12-14,6.5,O,39.5,Army,Navy,Army_Navy,2024-12-14_Army_Navy,13,31,home,away,n,y,n,-398.2073170731707,667.0243902439024
1293,1299,2024-12-14,6.0,U,54.0,Western Michigan,South Alabama,South Alabama_Western Michigan,2024-12-14_South Alabama_Western Michigan,23,30,home,away,n,y,n,-524.776119402985,786.1044776119403
906,911,2024-12-17,5.0,O,59.5,West Virginia,Memphis,Memphis_West Virginia,2024-12-17_Memphis_West Virginia,37,42,home,away,n,y,n,-398.10526315789474,415.05263157894734
1434,1441,2024-12-18,3.5,U,45.0,UNLV,California,California_UNLV,2024-12-18_California_UNLV,24,13,home,away,y,n,y,-252.70491803278688,1557.639344262295
730,732,2024-12-18,7.0,U,50.5,James Madison,Western Kentucky,James Madison_Western Kentucky,2024-12-18_James Madison_Western Kentucky,27,17,home,away,y,n,y,-470.5263157894737,1887.4812030075188
1247,1253,2024-12-19,3.5,O,48.5,Sam Houston,Georgia Southern,Georgia Southern_Sam Houston,2024-12-19_Georgia Southern_Sam Houston,31,26,away,home,n,n,y,-252.70491803278688,1557.639344262295
520,522,2024-12-20,10.0,U,50.5,Florida,Tulane,Florida_Tulane,2024-12-20_Florida_Tulane,33,8,home,away,y,n,y,-521.3134328358209,471.5074626865672
665,667,2024-12-20,7.0,U,50.5,Notre Dame,Indiana,Indiana_Notre Dame,2024-12-20_Indiana_Notre Dame,27,17,away,home,n,n,y,-470.5263157894737,1887.4812030075188
719,721,2024-12-20,6.5,U,57.5,Jacksonville State,Ohio,Jacksonville State_Ohio,2024-12-20_Jacksonville State_Ohio,27,30,away,home,n,n,y,-398.2073170731707,667.0243902439024
379,381,2024-12-21,13.5,O,49.5,Texas,Clemson,Clemson_Texas,2024-12-21_Clemson_Texas,38,24,away,home,n,n,y,-448.22222222222223,1511.4888888888888
1133,1138,2024-12-21,7.5,O,47.0,Ohio State,Tennessee,Ohio State_Tennessee,2024-12-21_Ohio State_Tennessee,42,17,home,away,y,n,y,-367.5833333333333,977.5555555555555
1277,1283,2024-12-21,9.0,U,52.0,Penn State,SMU,Penn State_SMU,2024-12-21_Penn State_SMU,38,10,away,home,n,n,y,-311.2972972972973,422.86486486486484
1519,1526,2024-12-23,12.5,O,56.5,Coastal Carolina,UTSA,Coastal Carolina_UTSA,2024-12-23_Coastal Carolina_UTSA,15,44,home,away,n,y,n,-628.1851851851852,429.48148148148147
547,549,2024-12-23,2.5,O,41.0,Fresno State,Northern Illinois,Fresno State_Northern Illinois,2024-12-23_Fresno State_Northern Illinois,20,28,away,home,y,y,n,-378.39325842696627,412.0
1478,1485,2024-12-24,1.0,O,66.5,San Jose State,USF,San Jose State_USF,2024-12-24_San Jose State_USF,39,41,home,away,n,y,n,-180.61666666666667,415.98333333333335
142,142,2024-12-26,10.0,O,53.5,Bowling Green,Arkansas State,Arkansas State_Bowling Green,2024-12-26_Arkansas State_Bowling Green,31,38,away,home,n,n,y,-521.3134328358209,471.5074626865672
749,751,2024-12-26,7.5,O,52.0,Kansas State,Rutgers,Kansas State_Rutgers,2024-12-26_Kansas State_Rutgers,44,41,home,away,n,y,n,-367.5833333333333,977.5555555555555
1216,1222,2024-12-26,6.5,O,48.5,Toledo,Pittsburgh,Pittsburgh_Toledo,2024-12-26_Pittsburgh_Toledo,48,46,home,away,n,y,n,-398.2073170731707,667.0243902439024
126,126,2024-12-27,3.0,O,53.0,Arkansas,Texas Tech,Arkansas_Texas Tech,2024-12-27_Arkansas_Texas Tech,39,26,away,home,n,n,y,-276.2142857142857,695.625
603,605,2024-12-27,3.0,O,49.0,Vanderbilt,Georgia Tech,Georgia Tech_Vanderbilt,2024-12-27_Georgia Tech_Vanderbilt,35,27,home,away,y,n,y,-276.2142857142857,695.625
1022,1027,2024-12-27,1.0,U,44.0,Navy,Oklahoma,Navy_Oklahoma,2024-12-27_Navy_Oklahoma,21,20,away,home,n,y,n,-180.61666666666667,415.98333333333335
1315,1321,2024-12-27,18.5,O,58.5,Washington State,Syracuse,Syracuse_Washington State,2024-12-27_Syracuse_Washington State,35,52,home,away,n,y,n,-645.2941176470588,748.2352941176471
1457,1464,2024-12-27,3.5,O,56.5,USC,Texas A&M,Texas A&M_USC,2024-12-27_Texas A&M_USC,35,31,away,home,n,n,y,-252.70491803278688,1557.639344262295
160,160,2024-12-28,14.5,U,44.5,Army,Louisiana Tech,Army_Louisiana Tech,2024-12-28_Army_Louisiana Tech,27,6,home,away,y,n,y,-730.8421052631579,496.3421052631579
300,302,2024-12-28,3.0,U,54.5,Colorado,BYU,BYU_Colorado,2024-12-28_BYU_Colorado,14,36,away,home,y,y,n,-276.2142857142857,695.625
248,249,2024-12-28,3.5,U,47.5,Nebraska,Boston College,Boston College_Nebraska,2024-12-28_Boston College_Nebraska,20,15,away,home,n,n,y,-252.70491803278688,1557.639344262295
946,951,2024-12-28,1.5,O,42.5,Colorado State,Miami OH,Colorado State_Miami OH,2024-12-28_Colorado State_Miami OH,17,43,home,away,n,y,n,-323.8360655737705,588.6229508196722
1088,1093,2024-12-28,2.0,U,53.5,North Carolina,Connecticut,Connecticut_North Carolina,2024-12-28_Connecticut_North Carolina,14,27,home,away,n,y,n,-474.98,1152.84
1037,1042,2024-12-28,7.0,U,61.0,NC State,East Carolina,East Carolina_NC State,2024-12-28_East Carolina_NC State,21,26,home,away,n,y,n,-470.5263157894737,1887.4812030075188
922,927,2024-12-28,5.0,O,61.5,Miami FL,Iowa State,Iowa State_Miami FL,2024-12-28_Iowa State_Miami FL,41,42,home,away,n,y,n,-398.10526315789474,415.05263157894734
685,687,2024-12-30,1.0,O,41.0,Missouri,Iowa,Iowa_Missouri,2024-12-30_Iowa_Missouri,27,24,away,home,n,n,y,-180.61666666666667,415.98333333333335
51,51,2024-12-31,16.5,U,45.0,Michigan,Alabama,Alabama_Michigan,2024-12-31_Alabama_Michigan,19,13,home,away,n,y,n,-1718.775,539.65
855,859,2024-12-31,3.5,O,62.5,LSU,Baylor,Baylor_LSU,2024-12-31_Baylor_LSU,44,31,away,home,n,n,y,-252.70491803278688,1557.639344262295
228,229,2024-12-31,11.5,U,55.0,Boise State,Penn State,Boise State_Penn State,2024-12-31_Boise State_Penn State,14,31,away,home,y,y,n,-495.29411764705884,393.0
